X Y Z BoundaryNormals0 BoundaryNormals1 BoundaryNormals2 BoundaryRadius Point10 Point11 Point12 Point20 Point21 Point22
-0.00535132922232151 0.011678114533424377 0.0046116686426103115 -0.40140716055738973 0.8245733523787316 0.3986866915262587 0.0010743864145956682 -0.005351329313718998 0.011210439111697798 0.005578925580853846 -0.006335359526709347 0.011289850408017664 0.004423940420051147
-0.0010823517804965377 -0.0029103069100528955 0.008935961872339249 0.3714449264122553 -0.422025124701997 0.8269966509985746 0.0009384385693297202 -0.0010823517983611123 -0.0037461962798342454 0.008509398933969226 -0.00195364976994735 -0.0030687517251848746 0.009246448875897754
0.005551720503717661 0.007242897525429726 -0.0021685115061700344 0.7703236980440611 0.4691144017402076 0.4318947537440683 0.000991701926830539 0.005551720662307295 0.006571198804995069 -0.0014389272813402044 0.0049193589132597 0.007804913812825293 -0.001651085998235698
